"continent","location","date","population","new_vaccinations","people_vaccinated","per_pop_vacc"
"Africa","Tunisia","2021-04-20 00:00:00",11818618,13274,"172012",1.4554324371935872
"Africa","Tunisia","2021-04-21 00:00:00",11818618,12693,"184705",1.5628307810608653
"Africa","Tunisia","2021-04-23 00:00:00",11818618,13183,"212413",1.7972744359788937
"Africa","Tunisia","2021-04-24 00:00:00",11818618,13539,"225952",1.9118309771920878
"Africa","Uganda","2021-04-20 00:00:00",45741000,7623,"201811",0.4412037340679041
"Africa","Uganda","2021-04-27 00:00:00",45741000,17320,"233886",0.5113268183905031
"Africa","Uganda","2021-04-13 00:00:00",45741000,9409,"161755",0.353632408561247
"Africa","Uganda","2021-04-14 00:00:00",45741000,14185,"175940",0.384643973677882
"Africa","Uganda","2021-04-18 00:00:00",45741000,7103,"187866",0.4107168623335738
"Africa","Uganda","2021-04-19 00:00:00",45741000,6322,"194188",0.4245381605124505
"Africa","Uganda","2021-04-21 00:00:00",45741000,14755,"216566",0.4734614459675127
"Africa","Uganda","2021-04-28 00:00:00",45741000,8727,"242613",0.5304059815045583
"Africa","Uganda","2021-04-17 00:00:00",45741000,4823,"180763",0.3951881244397805
"Africa","Uganda","2021-03-13 00:00:00",45741000,200,"200",0.00043724448525392975
"Africa","Uganda","2021-03-14 00:00:00",45741000,0,"200",0.00043724448525392975
"Africa","Uganda","2021-03-15 00:00:00",45741000,1626,"1826",0.003992042150368379
"Africa","Uganda","2021-03-16 00:00:00",45741000,1843,"3669",0.00802125008198334
"Africa","Uganda","2021-03-17 00:00:00",45741000,3236,"6905",0.015095865853391925
"Africa","Uganda","2021-03-18 00:00:00",45741000,5107,"12012",0.02626090378435102
"Africa","Uganda","2021-03-19 00:00:00",45741000,4516,"16528",0.03613388426138475
"Africa","Uganda","2021-03-20 00:00:00",45741000,1465,"17993",0.03933670011586979
"Africa","Uganda","2021-03-21 00:00:00",45741000,4519,"22512",0.04921623926018233
"Africa","Uganda","2021-03-22 00:00:00",45741000,2333,"24845",0.05431669618066942
"Africa","Uganda","2021-03-23 00:00:00",45741000,6666,"31511",0.0688900548741829
"Africa","Uganda","2021-03-24 00:00:00",45741000,13918,"45429",0.09931789860300387
"Africa","Uganda","2021-03-25 00:00:00",45741000,220,"45649",0.09979886753678319
"Africa","Uganda","2021-03-26 00:00:00",45741000,0,"45649",0.09979886753678319
"Africa","Uganda","2021-03-27 00:00:00",45741000,13475,"59124",0.1292582147307667
"Africa","Uganda","2021-03-28 00:00:00",45741000,9562,"68686",0.15016287357075708
"Africa","Uganda","2021-03-29 00:00:00",45741000,11135,"79821",0.17450646028726963
"Africa","Uganda","2021-03-30 00:00:00",45741000,9360,"89181",0.19496950219715353
"Africa","Uganda","2021-04-05 00:00:00",45741000,8430,"97611",0.21339935725060669
"Africa","Uganda","2021-04-06 00:00:00",45741000,5961,"103572",0.22643142913360007
"Africa","Uganda","2021-04-07 00:00:00",45741000,19466,"123038",0.26898843488336505
"Africa","Uganda","2021-04-08 00:00:00",45741000,12978,"136016",0.2973612295314925
"Africa","Uganda","2021-04-11 00:00:00",45741000,8440,"144456",0.31581294680920835
"Africa","Uganda","2021-04-12 00:00:00",45741000,7890,"152346",0.3330622417524759
"Africa","Zambia","2021-04-29 00:00:00",18383956,4661,"15994",0.08699977306299037
"Africa","Zambia","2021-04-22 00:00:00",18383956,3537,"11333",0.0616461440617025
"Africa","Zambia","2021-04-21 00:00:00",18383956,5615,"7796",0.04240654187814636
"Africa","Zambia","2021-04-20 00:00:00",18383956,1277,"2181",0.011863605417680504
"Africa","Zambia","2021-04-19 00:00:00",18383956,798,"904",0.004917331177250424
"Africa","Zambia","2021-04-15 00:00:00",18383956,106,"106",0.0005765897176864436
"Africa","Zimbabwe","2021-03-05 00:00:00",14862927,667,"30011",0.20191850501586936
"Africa","Zimbabwe","2021-03-04 00:00:00",14862927,2688,"29344",0.19743082906886375
"Africa","Zimbabwe","2021-03-03 00:00:00",14862927,2893,"26656",0.17934556228392967
"Africa","Zimbabwe","2021-03-02 00:00:00",14862927,3621,"23763",0.15988102478065053
"Africa","Zimbabwe","2021-03-01 00:00:00",14862927,2613,"20142",0.1355183941897851
"Africa","Zimbabwe","2021-02-28 00:00:00",14862927,3138,"17529",0.11793773864326992
"Africa","Zimbabwe","2021-02-27 00:00:00",14862927,3126,"14391",0.09682480442782232
"Africa","Zimbabwe","2021-02-26 00:00:00",14862927,1572,"11265",0.07579260801052175
"Africa","Zimbabwe","2021-02-25 00:00:00",14862927,3135,"9693",0.0652159564532612
"Africa","Zimbabwe","2021-02-24 00:00:00",14862927,3831,"6558",0.04412320668735034
"Africa","Zimbabwe","2021-02-23 00:00:00",14862927,2727,"2727",0.018347664628911922
"Africa","Zimbabwe","2021-04-14 00:00:00",14862927,13773,"260814",1.754795673826562
"Africa","Zimbabwe","2021-04-12 00:00:00",14862927,11087,"233265",1.5694418737305242
"Africa","Zimbabwe","2021-04-11 00:00:00",14862927,759,"222178",1.4948468763925167
"Africa","Zimbabwe","2021-04-10 00:00:00",14862927,16528,"221419",1.4897402106597173
"Africa","Zimbabwe","2021-04-09 00:00:00",14862927,12528,"204891",1.3785373500118785
"Africa","Zimbabwe","2021-04-08 00:00:00",14862927,14260,"192363",1.2942470887463822
"Africa","Zimbabwe","2021-04-07 00:00:00",14862927,16784,"178103",1.1983036719483315
"Africa","Zimbabwe","2021-04-06 00:00:00",14862927,17123,"161319",1.085378404940023
"Africa","Zimbabwe","2021-04-05 00:00:00",14862927,6610,"144196",0.9701722951340608
"Africa","Zimbabwe","2021-04-04 00:00:00",14862927,5985,"137586",0.92569922465474
"Africa","Zimbabwe","2021-04-03 00:00:00",14862927,8162,"131601",0.8854312478289101
"Africa","Zimbabwe","2021-04-02 00:00:00",14862927,19446,"123439",0.8305160887892405
"Africa","Zimbabwe","2021-04-01 00:00:00",14862927,13427,"103993",0.699680486891983
"Africa","Zimbabwe","2021-03-31 00:00:00",14862927,6014,"90566",0.6093416189153051
"Africa","Zimbabwe","2021-03-30 00:00:00",14862927,4256,"84552",0.5688785257439534
"Africa","Zimbabwe","2021-03-29 00:00:00",14862927,2471,"80296",0.5402435200011411
"Africa","Zimbabwe","2021-03-28 00:00:00",14862927,5708,"77825",0.5236182617326991
"Africa","Zimbabwe","2021-03-27 00:00:00",14862927,5769,"72117",0.4852139824140965
"Africa","Zimbabwe","2021-03-26 00:00:00",14862927,8675,"66348",0.4463992859549132
"Africa","Zimbabwe","2021-03-25 00:00:00",14862927,7094,"57673",0.3880325860444581
"Africa","Zimbabwe","2021-03-24 00:00:00",14862927,6696,"50579",0.3403030910398739
"Africa","Zimbabwe","2021-03-23 00:00:00",14862927,1623,"43883",0.29525139967383274
"Africa","Zimbabwe","2021-03-22 00:00:00",14862927,845,"42260",0.2843316124744473
"Africa","Zimbabwe","2021-03-21 00:00:00",14862927,519,"41415",0.2786463258549275
"Africa","Zimbabwe","2021-03-20 00:00:00",14862927,523,"40896",0.2751544160850686
"Africa","Zimbabwe","2021-03-19 00:00:00",14862927,1685,"40373",0.2716355937158273
"Africa","Zimbabwe","2021-03-18 00:00:00",14862927,395,"38688",0.2602986612260156
"Africa","Zimbabwe","2021-03-17 00:00:00",14862927,57,"38293",0.25764104203700927
"Africa","Zimbabwe","2021-03-16 00:00:00",14862927,1890,"38236",0.2572575374958109
"Africa","Zimbabwe","2021-03-15 00:00:00",14862927,1301,"36346",0.2445413342876541
"Africa","Zimbabwe","2021-03-14 00:00:00",14862927,0,"35045",0.23578801133854724
"Africa","Zimbabwe","2021-03-13 00:00:00",14862927,76,"35045",0.23578801133854724
"Africa","Zimbabwe","2021-03-12 00:00:00",14862927,264,"34969",0.23527667195028273
"Africa","Zimbabwe","2021-03-11 00:00:00",14862927,118,"34705",0.23350044039104814
"Africa","Zimbabwe","2021-03-10 00:00:00",14862927,140,"34587",0.23270651870926903
"Africa","Zimbabwe","2021-03-09 00:00:00",14862927,243,"34447",0.23176457773088707
"Africa","Zimbabwe","2021-03-08 00:00:00",14862927,3278,"34204",0.23012963731840977
"Africa","Zimbabwe","2021-03-07 00:00:00",14862927,226,"30926",0.20807476212458018
"Africa","Zimbabwe","2021-03-06 00:00:00",14862927,689,"30700",0.20655420025947782
"Africa","Zimbabwe","2021-04-30 00:00:00",14862927,22745,"499028",3.357535161142889
"Africa","Zimbabwe","2021-04-29 00:00:00",14862927,19584,"476283",3.204503392905045
"Africa","Zimbabwe","2021-04-28 00:00:00",14862927,24074,"456699",3.0727393063290966
"Africa","Zimbabwe","2021-04-27 00:00:00",14862927,22329,"432625",2.9107658269464687
"Africa","Zimbabwe","2021-04-26 00:00:00",14862927,21592,"410296",2.7605329690443883
"Africa","Zimbabwe","2021-04-25 00:00:00",14862927,17919,"388704",2.615258757578504
"Africa","Zimbabwe","2021-04-24 00:00:00",14862927,6114,"370785",2.4946970404954554
"Africa","Zimbabwe","2021-04-23 00:00:00",14862927,14186,"364671",2.453561132339545
"Africa","Zimbabwe","2021-04-22 00:00:00",14862927,18803,"350485",2.358115598630068
"Africa","Zimbabwe","2021-04-21 00:00:00",14862927,7989,"331682",2.231606197083522
"Africa","Zimbabwe","2021-04-20 00:00:00",14862927,8016,"323693",2.1778550079671386
"Africa","Zimbabwe","2021-04-19 00:00:00",14862927,2545,"315677",2.1239221588049246
"Africa","Zimbabwe","2021-04-18 00:00:00",14862927,2545,"313132",2.106799017447909
"Africa","Zimbabwe","2021-04-17 00:00:00",14862927,7200,"310587",2.089675876090894
"Africa","Zimbabwe","2021-04-16 00:00:00",14862927,18820,"303387",2.0412331972026774
"Africa","Zimbabwe","2021-04-15 00:00:00",14862927,23753,"284567",1.9146094171087567
"Africa","Zimbabwe","2021-04-13 00:00:00",14862927,13776,"247041",1.6621288660033116
"Asia","Azerbaijan","2021-03-11 00:00:00",10139175,8214,"25353",0.25004993009786297
"Asia","Azerbaijan","2021-03-10 00:00:00",10139175,17139,"17139",0.16903742168371688
"Asia","Azerbaijan","2021-04-16 00:00:00",10139175,27532,"485050",4.783919796235887
"Asia","Azerbaijan","2021-04-17 00:00:00",10139175,25711,"510761",5.037500585599913
"Asia","Azerbaijan","2021-04-20 00:00:00",10139175,14830,"537937",5.305530282296143
"Asia","Azerbaijan","2021-04-21 00:00:00",10139175,14680,"552617",5.450315237679594
"Asia","Azerbaijan","2021-04-18 00:00:00",10139175,12327,"523088",5.159078524633414
"Asia","Azerbaijan","2021-04-22 00:00:00",10139175,15077,"567694",5.599015699009041
"Asia","Azerbaijan","2021-04-23 00:00:00",10139175,14424,"582118",5.741275794135125
"Asia","Azerbaijan","2021-04-24 00:00:00",10139175,16090,"598208",5.8999672064048605
"Asia","Azerbaijan","2021-04-25 00:00:00",10139175,10814,"609022",6.006622826807901
"Asia","Azerbaijan","2021-04-26 00:00:00",10139175,365,"609387",6.010222725221727
"Asia","Azerbaijan","2021-04-27 00:00:00",10139175,16583,"625970",6.1737764660339725
"Asia","Azerbaijan","2021-04-28 00:00:00",10139175,15871,"641841",6.3303079392554125
"Asia","Azerbaijan","2021-04-29 00:00:00",10139175,15465,"657306",6.4828351419124335
"Asia","Azerbaijan","2021-04-30 00:00:00",10139175,16639,"673945",6.6469411959059785
"Asia","Azerbaijan","2021-04-19 00:00:00",10139175,19,"523107",5.159265916605641
"Asia","Azerbaijan","2021-04-15 00:00:00",10139175,28600,"457518",4.512378965744254
"Asia","Azerbaijan","2021-04-14 00:00:00",10139175,31028,"428918",4.230304733866414
"Asia","Azerbaijan","2021-04-13 00:00:00",10139175,34976,"397890",3.9242837804850987
"Asia","Azerbaijan","2021-04-12 00:00:00",10139175,100,"362914",3.579324747822185
"Asia","Azerbaijan","2021-04-11 00:00:00",10139175,23538,"362814",3.57833847428415
"Asia","Azerbaijan","2021-04-10 00:00:00",10139175,41827,"339276",3.346189408901612
"Asia","Azerbaijan","2021-04-09 00:00:00",10139175,42234,"297449",2.9336607761479607
"Asia","Azerbaijan","2021-04-08 00:00:00",10139175,43698,"255215",2.5171180100945096
"Asia","Azerbaijan","2021-04-07 00:00:00",10139175,43499,"211517",2.0861361994442347
"Asia","Azerbaijan","2021-04-06 00:00:00",10139175,34344,"168018",1.6571170731346485
"Asia","Azerbaijan","2021-04-05 00:00:00",10139175,202,"133674",1.3183912892321121
"Asia","Azerbaijan","2021-04-04 00:00:00",10139175,22932,"133472",1.3163990166852826
"Asia","Azerbaijan","2021-04-03 00:00:00",10139175,35780,"110540",1.0902267689432326
"Asia","Azerbaijan","2021-04-02 00:00:00",10139175,32670,"74760",0.737338097034522
"Asia","Azerbaijan","2021-03-14 00:00:00",10139175,3270,"42090",0.41512253215868156
"Asia","Azerbaijan","2021-03-13 00:00:00",10139175,6428,"38820",0.38287138746495647
"Asia","Azerbaijan","2021-03-12 00:00:00",10139175,7039,"32392",0.31947372444010486
"Asia","Bahrain","2021-04-16 00:00:00",1701583,14140,"594755",34.95304078613855
"Asia","Bahrain","2020-12-24 00:00:00",1701583,11106,"11106",0.6526863514738922
"Asia","Bahrain","2020-12-25 00:00:00",1701583,472,"11578",0.6804252275675062
"Asia","Bahrain","2020-12-26 00:00:00",1701583,1013,"12591",0.7399580273192669
"Asia","Bahrain","2020-12-27 00:00:00",1701583,2058,"14649",0.8609042285918466
"Asia","Bahrain","2020-12-28 00:00:00",1701583,1400,"16049",0.9431805559881593
"Asia","Bahrain","2020-12-29 00:00:00",1701583,1027,"17076",1.003536119013883
"Asia","Bahrain","2020-12-30 00:00:00",1701583,1276,"18352",1.0785251145550936
"Asia","Bahrain","2020-12-31 00:00:00",1701583,1326,"19678",1.1564525503604586
"Asia","Bahrain","2021-01-01 00:00:00",1701583,708,"20386",1.1980608645008795
"Asia","Bahrain","2021-01-02 00:00:00",1701583,746,"21132",1.2419023932420576
"Asia","Bahrain","2021-01-03 00:00:00",1701583,592,"21724",1.2766935259696413
"Asia","Bahrain","2021-01-04 00:00:00",1701583,923,"22647",1.3309371332459246
"Asia","Bahrain","2021-01-05 00:00:00",1701583,2281,"24928",1.4649887780966313
"Asia","Bahrain","2021-01-06 00:00:00",1701583,4579,"29507",1.734091137487857
"Asia","Bahrain","2021-01-07 00:00:00",1701583,3767,"33274",1.9554732269892212
"Asia","Bahrain","2021-01-08 00:00:00",1701583,6052,"39326",2.3111420365624245
"Asia","Bahrain","2021-01-09 00:00:00",1701583,5866,"45192",2.6558798483529746
"Asia","Bahrain","2021-01-10 00:00:00",1701583,5093,"50285",2.955189373659704
"Asia","Bahrain","2021-01-11 00:00:00",1701583,3348,"53633",3.1519473337474575
"Asia","Bahrain","2021-01-12 00:00:00",1701583,5178,"58811",3.4562522075032485
"Asia","Bahrain","2021-03-07 00:00:00",1701583,3388,"62199",3.6553609198023254
"Asia","Bahrain","2021-03-08 00:00:00",1701583,2513,"64712",3.8030469274787064
"Asia","Bahrain","2021-03-09 00:00:00",1701583,2139,"66851",3.9287534019792156
"Asia","Bahrain","2021-03-10 00:00:00",1701583,3342,"70193",4.125158749235271
"Asia","Bahrain","2021-03-11 00:00:00",1701583,2528,"72721",4.273726288990899
"Asia","Bahrain","2021-03-12 00:00:00",1701583,1915,"74636",4.386268551107998
"Asia","Bahrain","2021-03-13 00:00:00",1701583,12281,"86917",5.10800824878951
"Asia","Bahrain","2021-03-14 00:00:00",1701583,16572,"103489",6.08192488994072
"Asia","Bahrain","2021-03-15 00:00:00",1701583,15599,"119088",6.998659483551493
"Asia","Bahrain","2021-03-16 00:00:00",1701583,13743,"132831",7.806319174556869
"Asia","Bahrain","2021-03-17 00:00:00",1701583,16907,"149738",8.79992336547791
"Asia","Bahrain","2021-03-18 00:00:00",1701583,16500,"166238",9.76960865264874
"Asia","Bahrain","2021-03-19 00:00:00",1701583,12805,"179043",10.522143204298585
"Asia","Bahrain","2021-03-20 00:00:00",1701583,13353,"192396",11.30688306124356
"Asia","Bahrain","2021-03-21 00:00:00",1701583,13132,"205528",12.078635012220973
"Asia","Bahrain","2021-03-22 00:00:00",1701583,13919,"219447",12.89663801295617
"Asia","Bahrain","2021-03-23 00:00:00",1701583,12926,"232373",13.65628359004527
"Asia","Bahrain","2021-03-24 00:00:00",1701583,14598,"246971",14.51419060956768
"Asia","Bahrain","2021-03-25 00:00:00",1701583,13301,"260272",15.295874488637933
"Asia","Bahrain","2021-03-26 00:00:00",1701583,9428,"269700",15.849946784846816
"Asia","Bahrain","2021-03-27 00:00:00",1701583,6593,"276293",16.237409518078167
"Asia","Bahrain","2021-03-28 00:00:00",1701583,11716,"288009",16.925944840774736
"Asia","Bahrain","2021-03-29 00:00:00",1701583,11291,"299300",17.589503421226
"Asia","Bahrain","2021-03-30 00:00:00",1701583,8541,"307841",18.09144778714879
"Asia","Bahrain","2021-03-31 00:00:00",1701583,10768,"318609",18.724270282437
"Asia","Bahrain","2021-04-01 00:00:00",1701583,8879,"327488",19.246078504545473
"Asia","Bahrain","2021-04-02 00:00:00",1701583,7334,"334822",19.677088922491585
"Asia","Bahrain","2021-04-03 00:00:00",1701583,15394,"350216",20.581775911019328
"Asia","Bahrain","2021-04-04 00:00:00",1701583,19455,"369671",21.72512301780166
"Asia","Bahrain","2021-04-05 00:00:00",1701583,19409,"389080",22.865766759540968
"Asia","Bahrain","2021-04-06 00:00:00",1701583,19538,"408618",24.013991677161794
"Asia","Bahrain","2021-04-07 00:00:00",1701583,23499,"432117",25.394999832508905
"Asia","Bahrain","2021-04-08 00:00:00",1701583,21050,"453167",26.63208318371775
"Asia","Bahrain","2021-04-09 00:00:00",1701583,18347,"471514",27.71031445424643
"Asia","Bahrain","2021-04-10 00:00:00",1701583,19846,"491360",28.876640163894443
"Asia","Bahrain","2021-04-11 00:00:00",1701583,17403,"508763",29.899393682235896
"Asia","Bahrain","2021-04-12 00:00:00",1701583,17511,"526274",30.92849423154792
"Asia","Bahrain","2021-04-13 00:00:00",1701583,15381,"541655",31.832417225606978
"Asia","Bahrain","2021-04-14 00:00:00",1701583,19383,"561038",32.97153297840893
"Asia","Bahrain","2021-04-15 00:00:00",1701583,19577,"580615",34.1220498794358
"Asia","Bahrain","2021-04-17 00:00:00",1701583,12587,"607342",35.69276373823669
"Asia","Bahrain","2021-04-18 00:00:00",1701583,22438,"629780",37.01141819117845
"Asia","Bahrain","2021-04-19 00:00:00",1701583,19864,"649644",38.178801739321564
"Asia","Bahrain","2021-04-20 00:00:00",1701583,21167,"670811",39.422761040748526
"Asia","Bahrain","2021-04-21 00:00:00",1701583,18959,"689770",40.53695882011045
"Asia","Bahrain","2021-04-22 00:00:00",1701583,12155,"701925",41.251293648326296
"Asia","Bahrain","2021-04-23 00:00:00",1701583,7173,"709098",41.67284228862183
"Asia","Bahrain","2021-04-24 00:00:00",1701583,11844,"720942",42.36890001839463
"Asia","Bahrain","2021-04-25 00:00:00",1701583,12085,"733027",43.079121030240664
"Asia","Bahrain","2021-04-26 00:00:00",1701583,12304,"745331",43.80221241044369
"Asia","Bahrain","2021-04-27 00:00:00",1701583,13724,"759055",44.60875549414868
"Asia","Bahrain","2021-04-28 00:00:00",1701583,9596,"768651",45.172700949645126
"Asia","Bahrain","2021-04-29 00:00:00",1701583,7816,"776467",45.632037931737685
"Asia","Bahrain","2021-04-30 00:00:00",1701583,10995,"787462",46.278200945825155
"Asia","Bangladesh","2021-01-28 00:00:00",164689383,541,"567",0.00034428448857568434
"Asia","Bangladesh","2021-04-27 00:00:00",164689383,121186,"3030047",1.8398556997447735
